label,text
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
spam,SALE SỐC: Giảm đến 39% gia dụng. Truy cập www.shop.com ngay!
ham,Tối nay 10h mình đi café nhé. trung tâm như mọi khi.
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mình vừa đi café xong. Hôm nay vui lắm!
spam,TIN VUI! SIM của bạn trúng thưởng ĐỒNG HỒ APPLE WATCH. Gọi 0933247525 trong vòng 41h để nhận!
ham,Tối nay đi ăn bún bò không? Mình biết quán ngon.
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Tài khoản. Kiểm tra: vn.secure.online
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 5000000đ từ Tiki. Xác nhận tại: www.claim-prize.online
ham,Mình cần validate với research. Bạn có thể giúp không?
spam,BÍ QUYẾT KIẾM 5000000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.net
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 50000000đ từ Tiki. Xác nhận tại: www.claim-prize.com
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 1000000đ từ Viettel. Xác nhận tại: www.claim-prize.com
ham,Họp kế hoạch quý chuyển sang 13h nhé. Nhớ mang bản vẽ.
ham,Tối nay 1h mình xem phim nhé. công viên như mọi khi.
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 379kđ. Đăng ký: www.invest.asia
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.online
spam,🔥 SIÊU SALE: Thanh toán qua VNPay giảm thêm 14%!
ham,Mình tìm nhóm làm project nhóm môn Lý. Bạn có muốn join không?
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 20000000đ từ Shopee. Xác nhận tại: www.claim-prize.com
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 20000000đ. Liên hệ 0944276125 để nhận quà!
ham,Bạn gửi cho mình proposal của dự án B được không?
ham,Mình tìm nhóm làm đồ án cuối kỳ môn Lý. Bạn có muốn join không?
ham,Deadline chiến dịch mới là khi nào? Mình cần chuẩn bị tài liệu.
ham,Team mình họp online lúc 15h46 nhé. Link meet: meet.google.com/nltglqeimg
ham,Mình vừa đi café xong. Hôm nay không khí mát mẻ!
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
spam,HOT DEAL: Giảm 79% tại Shopee. Mã: SALE869. Hết hạn trong 21h!
ham,Bạn gửi cho mình tài liệu của kế hoạch quý được không?
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 5000000đ. Liên hệ 0903456987 để nhận quà!
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,"VAY NHANH: Duyệt trong 21h, lãi suất 4%. LH: 0944444589"
ham,Họp kế hoạch quý chuyển sang 11h nhé. Nhớ mang số liệu.
ham,Bạn có review về smart watch không? Mình đang định mua.
ham,Bạn gửi cho mình proposal của kế hoạch quý được không?
ham,Deadline dự án B là khi nào? Mình cần chuẩn bị số liệu.
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mai 6h51 mình học nhóm môn Lý nhé?
ham,Tối nay 2h mình đi ăn nhé. nhà mình như mọi khi.
ham,Mình cần góp ý với báo cáo. Bạn có thể giúp không?
ham,"Hôm nay trời mát, mình đi học bài không bạn?"
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0927831885"
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 2000000đ từ Viettel. Xác nhận tại: www.claim-prize.vn
ham,Bài tập Lập trình khó quá. Bạn giải thích giúp mình được không?
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.net
ham,Họp dự án A chuyển sang 3h49 nhé. Nhớ mang presentation.
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Họp dự án A chuyển sang 13h nhé. Nhớ mang tài liệu.
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 238kđ. Đăng ký: www.invest.net
ham,Bạn có tài liệu môn Lý không? Cho mình mượn với.
ham,Bạn có review về máy ảnh không? Mình đang định mua.
ham,Mình mới mua smart watch mới. Cuối tuần qua xem nhé!
ham,Họp chiến dịch mới chuyển sang 9h nhé. Nhớ mang laptop.
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 500000đ. Liên hệ 0906637774 để nhận quà!
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: vn.secure.net
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,FLASH SALE 21H: iPhone giảm 77%. Số lượng có hạn!
spam,💰 VAY ONLINE: Lãi suất chỉ 5%/tháng. Đăng ký: www.loan.asia
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: m.invest.net. Số lượng có hạn!
ham,Tối nay đi ăn gà rán không? Mình biết quán ngon.
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.com
spam,SALE SỐC: Giảm đến 35% gia dụng. Truy cập www.shop.online ngay!
ham,Bạn gửi cho mình tài liệu của chiến dịch mới được không?
spam,SALE SỐC: Giảm đến 33% mỹ phẩm. Truy cập www.shop.com ngay!
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 2000000đ. Liên hệ 0907374139 để nhận quà!
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: my.invest.xyz. Số lượng có hạn!
ham,Mình cần góp ý với code. Bạn có thể giúp không?
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
ham,Hôm nay mình nấu bún bò. Bạn qua ăn không?
ham,Bạn có tài liệu môn Toán không? Cho mình mượn với.
ham,Tối nay 4h mình xem phim nhé. công viên như mọi khi.
spam,HOT DEAL: Giảm 58% tại Tiki. Mã: SALE377. Hết hạn trong 4h!
ham,Mình vừa đi café xong. Hôm nay vui lắm!
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S24 ULTRA trị giá 2000000đ. Liên hệ 0992973090 để nhận quà!
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Tối nay 12h mình đi ăn nhé. công viên như mọi khi.
spam,BẠN ĐÃ TRÚNG! XE SH MODE trị giá 500000đ từ FPT. Xác nhận tại: m.claim-prize.vn
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Tối nay 6h mình xem phim nhé. công viên như mọi khi.
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
ham,Mình cần góp ý với design. Bạn có thể giúp không?
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Mình cần góp ý với design. Bạn có thể giúp không?
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: my.secure.online
ham,Deadline báo cáo môn Anh văn là khi nào?
spam,"VAY NHANH: Duyệt trong 17h, lãi suất 3%. LH: 0914065240"
ham,Bạn có tài liệu môn Toán không? Cho mình mượn với.
ham,Mình cần góp ý với báo cáo. Bạn có thể giúp không?
spam,TIN VUI! SIM của bạn trúng thưởng SAMSUNG S23. Gọi 0908973901 trong vòng 28h để nhận!
ham,"Hôm nay trời mưa, mình đi đi dạo không bạn?"
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 49trđ tại app.shop.vn. Mã: SALE812
ham,Mình cần review với design. Bạn có thể giúp không?
ham,Mình vừa đi café xong. Hôm nay mệt quá!
ham,Mình vừa xem phim xong. Hôm nay trời đẹp lắm!
spam,"CẦN TIỀN GẤP? Vay đến 1000000đ, không thế chấp. Gọi: 0967384387"
spam,SALE SỐC: Giảm đến 80% gia dụng. Truy cập www.shop.vn ngay!
ham,Bài tập Hóa khó quá. Bạn giải thích giúp mình được không?
spam,ƯU ĐÃI LỚN: Mua iPad chỉ với 33trđ tại vn.shop.online. Mã: SALE766
ham,Mình cần góp ý với presentation. Bạn có thể giúp không?
spam,CHÚC MỪNG! Bạn đã trúng MACBOOK PRO M3 trị giá 500000đ. Liên hệ 0917945008 để nhận quà!
spam,HOT DEAL: Giảm 50% tại TikTok Shop. Mã: SALE711. Hết hạn trong 33h!
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 45h. LH: my.loan.vn"
spam,SALE SỐC: Giảm đến 46% thời trang. Truy cập www.shop.net ngay!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 5000000đ từ Lazada. Xác nhận tại: www.claim-prize.online
ham,Tối nay 23h12 mình đi gym nhé. nhà mình như mọi khi.
ham,Mình vừa đi ăn xong. Hôm nay không khí mát mẻ!
ham,Tối nay 2h mình đi dạo nhé. trung tâm như mọi khi.
ham,Bạn gửi cho mình báo cáo của chiến dịch mới được không?
ham,Mình tìm nhóm làm đồ án cuối kỳ môn Toán. Bạn có muốn join không?
ham,Bạn gửi cho mình contract của product launch được không?
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,💰 VAY ONLINE: Lãi suất chỉ 3%/tháng. Đăng ký: www.loan.com
ham,Bạn gửi cho mình tài liệu của dự án B được không?
ham,Deadline dự án A là khi nào? Mình cần chuẩn bị số liệu.
spam,🔥 SIÊU SALE: Thanh toán qua ShopeePay giảm thêm 5%!
spam,SALE SỐC: Giảm đến 62% điện thoại. Truy cập app.shop.net ngay!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,⚠️ CẢNH BÁO BẢO MẬT: Ngân hàng của bạn đang gặp rủi ro. Xác thực ngay: vn.secure.online
ham,Tối nay 6h22 mình đi gym nhé. quán quen như mọi khi.
ham,Mai 8h6 mình học nhóm môn Toán nhé?
ham,Mình cần check với design. Bạn có thể giúp không?
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
ham,Họp dự án A chuyển sang 12h nhé. Nhớ mang bản vẽ.
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 6trđ tại www.shop.vn. Mã: SALE794
ham,Mai 15h49 mình học nhóm môn Marketing nhé?
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 2000000đ. Liên hệ 0904176107 để nhận quà!
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 18trđ tại www.shop.vn. Mã: SALE569
ham,Họp chiến dịch mới chuyển sang 8h nhé. Nhớ mang bản vẽ.
ham,Tối nay 14h8 mình đi shopping nhé. coffee shop như mọi khi.
ham,Mình vừa đi ăn xong. Hôm nay vui lắm!
ham,Mình cần validate với design. Bạn có thể giúp không?
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0915806107"
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Internet Banking. Kiểm tra: m.secure.com
spam,TIN VUI! SIM của bạn trúng thưởng LAPTOP GAMING. Gọi 0907155967 trong vòng 5h để nhận!
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,HOT DEAL: Giảm 48% tại Shopee. Mã: SALE422. Hết hạn trong 15h!
spam,"VAY NHANH: Duyệt trong 36h, lãi suất 5%. LH: 0999164667"
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 1000000đ từ FPT. Xác nhận tại: www.claim-prize.vn
ham,Bạn có tài liệu môn Marketing không? Cho mình mượn với.
spam,HOT DEAL: Giảm 80% tại Tiki. Mã: SALE172. Hết hạn trong 23h!
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: app.invest.vn. Số lượng có hạn!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
ham,Họp dự án B chuyển sang 6h38 nhé. Nhớ mang bản vẽ.
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: app.loan.vn
ham,Team mình họp online lúc 6h46 nhé. Link meet: meet.google.com/mcljkkwsuf
ham,Team mình họp online lúc 12h19 nhé. Link meet: meet.google.com/krihszhypq
spam,CHÚC MỪNG! Bạn đã trúng TV SONY 4K trị giá 20000000đ. Liên hệ 0905826277 để nhận quà!
spam,SALE SỐC: Giảm đến 55% mỹ phẩm. Truy cập www.shop.vn ngay!
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.net
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,"Hôm nay se lạnh, mình đi xem phim không bạn?"
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Bạn có tài liệu môn Anh văn không? Cho mình mượn với.
spam,"VAY NHANH: Duyệt trong 11h, lãi suất 3%. LH: 0989026346"
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,🔥 SIÊU SALE: Thanh toán qua ShopeePay giảm thêm 8%!
ham,Bạn có review về smart watch không? Mình đang định mua.
spam,"VAY NHANH: Duyệt trong 19h, lãi suất 3%. LH: 0968547058"
spam,SALE SỐC: Giảm đến 70% phụ kiện. Truy cập www.shop.asia ngay!
ham,Bạn gửi cho mình bản thảo của kế hoạch quý được không?
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
ham,Mình tìm nhóm làm nghiên cứu môn Toán. Bạn có muốn join không?
spam,TIN VUI! SIM của bạn trúng thưởng IPAD PRO M2. Gọi 0983905361 trong vòng 39h để nhận!
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 2000000đ. Liên hệ 0901271416 để nhận quà!
ham,Deadline product launch là khi nào? Mình cần chuẩn bị bản vẽ.
ham,Mình tìm nhóm làm project nhóm môn Lập trình. Bạn có muốn join không?
ham,Tối nay 17h50 mình đi dạo nhé. quán quen như mọi khi.
spam,🎉 XIN CHÚC MỪNG! Bạn được chọn nhận TV SONY 8K. Xác nhận ngay: m.claim-prize.xyz
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: vn.secure.online
ham,Mình mới mua loa bluetooth mới. Cuối tuần qua xem nhé!
ham,Mình cần hỗ trợ với design. Bạn có thể giúp không?
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.online
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: vn.loan.net
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 20000000đ từ Viettel. Xác nhận tại: www.claim-prize.vn
ham,Tối nay 4h mình đi ăn nhé. công viên như mọi khi.
spam,"CẦN TIỀN GẤP? Vay đến 10000000đ, không thế chấp. Gọi: 0956697133"
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.com
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 20000000đ từ Viettel. Xác nhận tại: www.claim-prize.online
ham,Bạn có biết chỗ nào bán tablet tốt không? Mình đang cần.
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0905494458 trong vòng 38h để nhận!
ham,Mình cần review với presentation. Bạn có thể giúp không?
ham,Bạn gửi cho mình tài liệu của dự án A được không?
ham,Bạn gửi cho mình tài liệu của dự án A được không?
spam,KHÁM PHÁ: Đầu tư Dogecoin sinh lời 178%. CT: vn.invest.com
spam,BÍ QUYẾT KIẾM 2000000đ/NGÀY từ Crypto. Tham gia ngay: vn.invest.com
spam,THÔNG BÁO KHẨN: Ngân hàng cần xác minh gấp. Truy cập: www.secure.net
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: m.invest.online. Số lượng có hạn!
ham,"Bạn ơi, 18h5 mình gặp nhau công viên được không?"
ham,"Hôm nay trời mưa, mình đi học bài không bạn?"
spam,KHẨN: Tài khoản Internet Banking của bạn sắp bị khóa. Xác minh tại: my.secure.online
ham,Họp dự án A chuyển sang 15h nhé. Nhớ mang số liệu.
ham,Mình cần góp ý với presentation. Bạn có thể giúp không?
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Internet Banking. Kiểm tra: vn.secure.online
ham,Bạn gửi cho mình bản thảo của dự án A được không?
ham,"Bạn ơi, 2h4 mình gặp nhau thư viện được không?"
ham,Bài tập Kinh tế khó quá. Bạn giải thích giúp mình được không?
spam,🎉 XIN CHÚC MỪNG! Bạn được chọn nhận IPHONE 15 PRO MAX. Xác nhận ngay: my.claim-prize.xyz
ham,Bạn gửi cho mình contract của product launch được không?
ham,Mình cần review với code. Bạn có thể giúp không?
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 50000000đ từ Shopee. Xác nhận tại: www.claim-prize.net
spam,KHÁM PHÁ: Đầu tư Bitcoin sinh lời 160%. CT: my.invest.xyz
spam,BÍ QUYẾT KIẾM 10000000đ/NGÀY từ Crypto. Tham gia ngay: vn.invest.net
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 17trđ tại www.shop.vn. Mã: SALE784
ham,Deadline đồ án môn Hóa là khi nào?
spam,SALE SỐC: Giảm đến 65% tablet. Truy cập m.shop.com ngay!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Deadline tiểu luận môn Lý là khi nào?
ham,Bài tập Hóa khó quá. Bạn giải thích giúp mình được không?
ham,Mình tìm nhóm làm nghiên cứu môn Marketing. Bạn có muốn join không?
ham,Deadline báo cáo môn Anh văn là khi nào?
ham,Tối nay đi ăn lẩu không? Mình biết quán ngon.
spam,ƯU ĐÃI LỚN: Mua TV chỉ với 10trđ tại www.shop.net. Mã: SALE890
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Team mình họp online lúc 18h2 nhé. Link meet: meet.google.com/tbueiqxqdi
ham,Bạn gửi cho mình tài liệu của dự án A được không?
spam,FLASH SALE 31H: AirPods giảm 43%. Số lượng có hạn!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
spam,"VAY NHANH: Duyệt trong 33h, lãi suất 3%. LH: 0946715323"
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: my.invest.online. Số lượng có hạn!
spam,HOT DEAL: Giảm 54% tại Sendo. Mã: SALE487. Hết hạn trong 20h!
spam,BÍ QUYẾT KIẾM 2000000đ/NGÀY từ Crypto. Tham gia ngay: www.invest.asia
spam,⚠️ CẢNH BÁO BẢO MẬT: Internet Banking của bạn đang gặp rủi ro. Xác thực ngay: www.secure.net
ham,Họp dự án B chuyển sang 6h47 nhé. Nhớ mang tài liệu.
spam,SALE SỐC: Giảm đến 76% điện tử. Truy cập www.shop.com ngay!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mình cần góp ý với báo cáo. Bạn có thể giúp không?
